date,country,ticker,top_5_weight,tech_sector_weight,n_holdings_used,status,notes
2025-12-31,Korea,EWY US Equity,50.9177,47.2089,83,ok,pct(sum=99.9)
2026-03-31,Korea,EWY US Equity,49.3633,46.0287,81,ok,pct(sum=100.0)
2026-06-30,Korea,EWY US Equity,60.9022,57.0078,78,ok,pct(sum=99.9)
2016-06-30,Malaysia,EWM US Equity,37.3536,0.0,44,ok,pct(sum=100.0)
2016-09-30,Malaysia,EWM US Equity,36.8243,0.0,44,ok,pct(sum=100.0)
2016-12-31,Malaysia,EWM US Equity,37.9878,0.0,44,ok,pct(sum=100.0)
2017-03-31,Malaysia,EWM US Equity,37.0299,0.0,44,ok,pct(sum=100.0)
2017-06-30,Malaysia,EWM US Equity,39.2092,0.0,42,ok,pct(sum=100.0)
2017-09-30,Malaysia,EWM US Equity,39.9604,0.0,42,ok,pct(sum=100.0)
2017-12-31,Malaysia,EWM US Equity,39.4846,0.0,47,ok,pct(sum=100.0)
2018-03-31,Malaysia,EWM US Equity,41.7222,0.0,48,ok,pct(sum=99.6)
2018-06-30,Malaysia,EWM US Equity,38.8421,0.0,49,ok,pct(sum=99.5)
2018-09-30,Malaysia,EWM US Equity,39.8893,0.0,49,ok,pct(sum=99.3)
2018-12-31,Malaysia,EWM US Equity,41.1042,0.0,46,ok,pct(sum=99.6)
2019-03-31,Malaysia,EWM US Equity,,,,empty_after_filter,raw_rows=1
2019-06-30,Malaysia,EWM US Equity,40.0112,0.0,45,ok,pct(sum=99.7)
2019-09-30,Malaysia,EWM US Equity,39.0501,0.0,45,ok,pct(sum=99.3)
2019-12-31,Malaysia,EWM US Equity,38.9652,0.0,42,ok,pct(sum=99.9)
2020-03-31,Malaysia,EWM US Equity,37.4383,0.0,41,ok,pct(sum=99.0)
2020-06-30,Malaysia,EWM US Equity,36.1223,0.0,39,ok,pct(sum=104.1)
2020-09-30,Malaysia,EWM US Equity,36.1816,0.0,41,ok,pct(sum=99.5)
2020-12-31,Malaysia,EWM US Equity,36.4114,0.0,38,ok,pct(sum=100.0)
2021-03-31,Malaysia,EWM US Equity,36.0097,0.0,39,ok,pct(sum=99.0)
2021-06-30,Malaysia,EWM US Equity,37.7195,0.0,37,ok,pct(sum=99.5)
2021-09-30,Malaysia,EWM US Equity,37.4041,0.0,37,ok,pct(sum=99.0)
2021-12-31,Malaysia,EWM US Equity,39.0909,2.5947,36,ok,pct(sum=99.8)
2022-03-31,Malaysia,EWM US Equity,40.7424,1.9512,36,ok,pct(sum=99.2)
2022-06-30,Malaysia,EWM US Equity,42.7616,1.7471,35,ok,pct(sum=99.9)
2022-09-30,Malaysia,EWM US Equity,43.6088,1.7093,35,ok,pct(sum=99.1)
2022-12-31,Malaysia,EWM US Equity,43.3211,1.6613,35,ok,pct(sum=99.8)
2023-03-31,Malaysia,EWM US Equity,41.9984,1.6221,35,ok,pct(sum=99.3)
2023-06-30,Malaysia,EWM US Equity,41.3698,1.721,34,ok,pct(sum=99.0)
2023-09-30,Malaysia,EWM US Equity,43.7397,1.712,33,ok,pct(sum=99.0)
2023-12-31,Malaysia,EWM US Equity,44.8508,1.822,32,ok,pct(sum=100.0)
2024-03-31,Malaysia,EWM US Equity,43.3818,1.8898,33,ok,pct(sum=98.7)
2024-06-30,Malaysia,EWM US Equity,44.4513,2.1379,33,ok,pct(sum=99.8)
2024-09-30,Malaysia,EWM US Equity,45.4676,1.5836,34,ok,pct(sum=99.4)
2024-12-31,Malaysia,EWM US Equity,46.4602,1.6449,34,ok,pct(sum=99.9)
2025-03-31,Malaysia,EWM US Equity,49.9688,0.0,30,ok,pct(sum=99.8)
2025-06-30,Malaysia,EWM US Equity,48.7029,0.0,30,ok,pct(sum=100.0)
2025-09-30,Malaysia,EWM US Equity,50.115,0.0,27,ok,pct(sum=99.9)
2025-12-31,Malaysia,EWM US Equity,51.4268,0.0,27,ok,pct(sum=100.0)
2026-03-31,Malaysia,EWM US Equity,52.1261,0.0,27,ok,pct(sum=99.8)
2026-06-30,Malaysia,EWM US Equity,57.1413,0.0,21,ok,pct(sum=101.0)
2016-06-30,Mexico,EWW US Equity,41.2964,0.0,63,ok,pct(sum=100.0)
2016-09-30,Mexico,EWW US Equity,38.5056,0.0,62,ok,pct(sum=100.0)
2016-12-31,Mexico,EWW US Equity,41.3074,0.0,62,ok,pct(sum=100.0)
2017-03-31,Mexico,EWW US Equity,40.6013,0.0,63,ok,pct(sum=100.0)
2017-06-30,Mexico,EWW US Equity,43.0819,0.0,61,ok,pct(sum=100.0)
2017-09-30,Mexico,EWW US Equity,43.5619,0.0,60,ok,pct(sum=100.0)
2017-12-31,Mexico,EWW US Equity,44.3868,0.0,61,ok,pct(sum=100.0)
2018-03-31,Mexico,EWW US Equity,44.2726,0.0,61,ok,pct(sum=99.8)
2018-06-30,Mexico,EWW US Equity,47.2897,0.0,61,ok,pct(sum=99.8)
2018-09-30,Mexico,EWW US Equity,48.4902,0.0,60,ok,pct(sum=99.9)
2018-12-31,Mexico,EWW US Equity,49.8591,0.0,60,ok,pct(sum=99.9)
2019-03-31,Mexico,EWW US Equity,49.6229,0.0,60,ok,pct(sum=100.0)
2019-06-30,Mexico,EWW US Equity,47.7656,0.0,57,ok,pct(sum=99.9)
2019-09-30,Mexico,EWW US Equity,51.7214,0.0,57,ok,pct(sum=100.0)
2019-12-31,Mexico,EWW US Equity,49.6848,0.0,58,ok,pct(sum=99.9)
2020-03-31,Mexico,EWW US Equity,51.5515,0.0,55,ok,pct(sum=99.9)
2020-06-30,Mexico,EWW US Equity,49.741,0.0,47,ok,pct(sum=99.8)
2020-09-30,Mexico,EWW US Equity,47.9583,0.0,47,ok,pct(sum=99.9)
2020-12-31,Mexico,EWW US Equity,47.2942,0.0,48,ok,pct(sum=100.0)
2021-03-31,Mexico,EWW US Equity,48.0145,0.0,48,ok,pct(sum=99.9)
2021-06-30,Mexico,EWW US Equity,48.0492,0.0,48,ok,pct(sum=99.9)
2021-09-30,Mexico,EWW US Equity,48.0892,0.0,48,ok,pct(sum=99.7)
2021-12-31,Mexico,EWW US Equity,49.7517,0.0,47,ok,pct(sum=99.9)
2022-03-31,Mexico,EWW US Equity,50.0359,0.0,47,ok,pct(sum=99.8)
2022-06-30,Mexico,EWW US Equity,47.8998,0.0,44,ok,pct(sum=99.8)
2022-09-30,Mexico,EWW US Equity,48.5046,0.0,45,ok,pct(sum=99.6)
2022-12-31,Mexico,EWW US Equity,47.6495,0.0,45,ok,pct(sum=99.6)
2023-03-31,Mexico,EWW US Equity,47.564,0.0,45,ok,pct(sum=99.7)
2023-06-30,Mexico,EWW US Equity,47.9543,0.0,45,ok,pct(sum=99.7)
2023-09-30,Mexico,EWW US Equity,46.8485,0.0,44,ok,pct(sum=99.8)
2023-12-31,Mexico,EWW US Equity,45.6739,0.0,45,ok,pct(sum=99.7)
2024-03-31,Mexico,EWW US Equity,46.0803,0.0,44,ok,pct(sum=99.9)
2024-06-30,Mexico,EWW US Equity,43.3344,0.0,44,ok,pct(sum=99.2)
2024-09-30,Mexico,EWW US Equity,42.8891,0.0,45,ok,pct(sum=99.7)
2024-12-31,Mexico,EWW US Equity,42.6817,0.0,43,ok,pct(sum=99.6)
2025-03-31,Mexico,EWW US Equity,43.4726,0.0,43,ok,pct(sum=99.8)
2025-06-30,Mexico,EWW US Equity,43.4274,0.0,41,ok,pct(sum=99.9)
2025-09-30,Mexico,EWW US Equity,44.8591,0.0,41,ok,pct(sum=99.9)
2025-12-31,Mexico,EWW US Equity,41.9691,0.0,39,ok,pct(sum=100.0)
2026-03-31,Mexico,EWW US Equity,44.9827,0.0,40,ok,pct(sum=100.0)
2026-06-30,Mexico,EWW US Equity,46.4712,0.0,39,ok,pct(sum=99.7)
2016-06-30,NASDAQ,QQQ US Equity,34.3654,33.9155,108,ok,pct(sum=99.6)
2016-09-30,NASDAQ,QQQ US Equity,35.7122,35.5804,104,ok,pct(sum=99.7)
2016-12-31,NASDAQ,QQQ US Equity,35.3141,36.9116,106,ok,pct(sum=100.0)
2017-03-31,NASDAQ,QQQ US Equity,36.799,36.7715,106,ok,pct(sum=99.8)
2017-06-30,NASDAQ,QQQ US Equity,37.2514,36.1998,106,ok,pct(sum=99.7)
2017-09-30,NASDAQ,QQQ US Equity,37.4928,37.279,106,ok,pct(sum=99.7)
2017-12-31,NASDAQ,QQQ US Equity,39.2333,39.1541,107,ok,pct(sum=99.9)
2018-03-31,NASDAQ,QQQ US Equity,39.8567,39.9751,103,ok,pct(sum=99.8)
2018-06-30,NASDAQ,QQQ US Equity,41.9686,39.0998,103,ok,pct(sum=99.9)
2018-09-30,NASDAQ,QQQ US Equity,42.7761,39.6301,103,ok,pct(sum=99.7)
2018-12-31,NASDAQ,QQQ US Equity,38.3178,38.8783,103,ok,pct(sum=99.9)
2019-03-31,NASDAQ,QQQ US Equity,39.3982,40.0105,104,ok,pct(sum=99.7)
2019-06-30,NASDAQ,QQQ US Equity,40.4946,40.3486,103,ok,pct(sum=99.7)
2019-09-30,NASDAQ,QQQ US Equity,40.6962,41.3567,106,ok,pct(sum=99.7)
2019-12-31,NASDAQ,QQQ US Equity,38.7071,42.4783,106,ok,pct(sum=99.9)
2020-03-31,NASDAQ,QQQ US Equity,40.6205,42.5318,103,ok,pct(sum=99.7)
2020-06-30,NASDAQ,QQQ US Equity,42.1123,43.6207,103,ok,pct(sum=99.8)
2020-09-30,NASDAQ,QQQ US Equity,42.5176,43.7298,103,ok,pct(sum=99.8)
2020-12-31,NASDAQ,QQQ US Equity,38.2847,43.0622,104,ok,pct(sum=99.9)
2021-03-31,NASDAQ,QQQ US Equity,36.7959,43.3447,102,ok,pct(sum=99.8)
2021-06-30,NASDAQ,QQQ US Equity,37.0403,44.0339,102,ok,pct(sum=99.9)
2021-09-30,NASDAQ,QQQ US Equity,37.2961,44.0578,102,ok,pct(sum=99.8)
2021-12-31,NASDAQ,QQQ US Equity,37.4858,47.329,101,ok,pct(sum=99.9)
2022-03-31,NASDAQ,QQQ US Equity,38.9664,47.3457,102,ok,pct(sum=99.8)
2022-06-30,NASDAQ,QQQ US Equity,37.401,46.8645,102,ok,pct(sum=99.7)
2022-09-30,NASDAQ,QQQ US Equity,38.9654,45.5879,102,ok,pct(sum=99.7)
2022-12-31,NASDAQ,QQQ US Equity,38.0073,46.9359,101,ok,pct(sum=99.9)
2023-03-31,NASDAQ,QQQ US Equity,40.0029,48.9486,102,ok,pct(sum=99.8)
2023-06-30,NASDAQ,QQQ US Equity,43.536,51.1638,101,ok,pct(sum=100.0)
2023-09-30,NASDAQ,QQQ US Equity,33.7268,48.3519,101,ok,pct(sum=100.0)
2023-12-31,NASDAQ,QQQ US Equity,30.6569,49.1558,101,ok,pct(sum=100.0)
2024-03-31,NASDAQ,QQQ US Equity,32.4977,49.5842,101,ok,pct(sum=100.0)
2024-06-30,NASDAQ,QQQ US Equity,35.0847,51.5089,103,ok,pct(sum=99.8)
2024-09-30,NASDAQ,QQQ US Equity,35.069,50.008,101,ok,pct(sum=99.8)
2024-12-31,NASDAQ,QQQ US Equity,36.9772,51.0924,101,ok,pct(sum=100.0)
2025-03-31,NASDAQ,QQQ US Equity,33.9697,49.0729,101,ok,pct(sum=99.8)
2025-06-30,NASDAQ,QQQ US Equity,35.8263,52.6368,101,ok,pct(sum=99.8)
2025-09-30,NASDAQ,QQQ US Equity,37.148,54.6227,101,ok,pct(sum=99.8)
2025-12-31,NASDAQ,QQQ US Equity,33.1235,52.8228,101,ok,pct(sum=99.9)
2026-03-31,NASDAQ,QQQ US Equity,30.2941,50.3363,101,ok,pct(sum=99.8)
2026-06-30,NASDAQ,QQQ US Equity,28.3014,61.0561,102,ok,pct(sum=99.7)
2016-06-30,Netherlands,EWN US Equity,48.6686,15.4488,55,ok,pct(sum=99.5)
2016-09-30,Netherlands,EWN US Equity,48.8137,16.0131,55,ok,pct(sum=99.9)
2016-12-31,Netherlands,EWN US Equity,49.682,16.7328,59,ok,pct(sum=99.9)
2017-03-31,Netherlands,EWN US Equity,49.5923,17.0597,59,ok,pct(sum=100.0)
2017-06-30,Netherlands,EWN US Equity,48.9959,16.9605,60,ok,pct(sum=100.1)
2017-09-30,Netherlands,EWN US Equity,49.3149,18.2743,59,ok,pct(sum=100.0)
2017-12-31,Netherlands,EWN US Equity,48.2731,18.8125,59,ok,pct(sum=100.0)
2018-03-31,Netherlands,EWN US Equity,48.8908,20.3627,58,ok,pct(sum=99.5)
2018-06-30,Netherlands,EWN US Equity,49.4598,21.341,59,ok,pct(sum=99.7)
2018-09-30,Netherlands,EWN US Equity,50.3548,19.536,58,ok,pct(sum=99.9)
2018-12-31,Netherlands,EWN US Equity,49.7765,18.7387,60,ok,pct(sum=99.9)
2019-03-31,Netherlands,EWN US Equity,49.6438,19.5173,61,ok,pct(sum=99.8)
2019-06-30,Netherlands,EWN US Equity,49.2303,20.7772,61,ok,pct(sum=99.8)
2019-09-30,Netherlands,EWN US Equity,49.8818,23.0918,60,ok,pct(sum=99.9)
2019-12-31,Netherlands,EWN US Equity,50.0105,25.2286,59,ok,pct(sum=99.9)
2020-03-31,Netherlands,EWN US Equity,53.4823,27.481,57,ok,pct(sum=99.9)
2020-06-30,Netherlands,EWN US Equity,52.6004,25.6501,56,ok,pct(sum=99.9)
2020-09-30,Netherlands,EWN US Equity,52.5447,24.6235,56,ok,pct(sum=99.9)
2020-12-31,Netherlands,EWN US Equity,48.2426,28.0369,56,ok,pct(sum=100.0)
2021-03-31,Netherlands,EWN US Equity,47.8765,26.4774,57,ok,pct(sum=99.9)
2021-06-30,Netherlands,EWN US Equity,48.5842,28.4945,58,ok,pct(sum=99.9)
2021-09-30,Netherlands,EWN US Equity,47.8947,24.7773,59,ok,pct(sum=99.9)
2021-12-31,Netherlands,EWN US Equity,47.5022,25.8006,60,ok,pct(sum=100.0)
2022-03-31,Netherlands,EWN US Equity,47.4011,29.0091,60,ok,pct(sum=99.9)
2022-06-30,Netherlands,EWN US Equity,46.6416,24.5114,57,ok,pct(sum=99.3)
2022-09-30,Netherlands,EWN US Equity,47.1354,26.085,57,ok,pct(sum=99.9)
2022-12-31,Netherlands,EWN US Equity,47.0416,24.2815,57,ok,pct(sum=99.9)
2023-03-31,Netherlands,EWN US Equity,47.9317,27.4362,58,ok,pct(sum=99.9)
2023-06-30,Netherlands,EWN US Equity,47.7322,27.6591,58,ok,pct(sum=99.8)
2023-09-30,Netherlands,EWN US Equity,46.7683,26.9503,56,ok,pct(sum=99.8)
2023-12-31,Netherlands,EWN US Equity,45.298,28.8015,54,ok,pct(sum=99.9)
2024-03-31,Netherlands,EWN US Equity,45.3385,27.7807,53,ok,pct(sum=99.9)
2024-06-30,Netherlands,EWN US Equity,47.7534,31.9244,52,ok,pct(sum=99.9)
2024-09-30,Netherlands,EWN US Equity,43.5927,25.4282,53,ok,pct(sum=99.9)
2024-12-31,Netherlands,EWN US Equity,47.0794,28.7551,54,ok,pct(sum=99.9)
2025-03-31,Netherlands,EWN US Equity,46.7787,25.0394,54,ok,pct(sum=99.9)
2025-06-30,Netherlands,EWN US Equity,47.6398,28.3004,53,ok,pct(sum=100.0)
2025-09-30,Netherlands,EWN US Equity,52.2445,31.3254,54,ok,pct(sum=100.0)
2025-12-31,Netherlands,EWN US Equity,46.7359,28.1516,54,ok,pct(sum=100.0)
2026-03-31,Netherlands,EWN US Equity,44.9981,31.1717,54,ok,pct(sum=99.0)
2026-06-30,Netherlands,EWN US Equity,50.8131,40.677,55,ok,pct(sum=100.0)
2016-06-30,Philippines,EPHE US Equity,37.6921,0.2344,45,ok,pct(sum=100.0)
2016-09-30,Philippines,EPHE US Equity,37.3336,0.2208,45,ok,pct(sum=100.0)
2016-12-31,Philippines,EPHE US Equity,38.2307,0.135,44,ok,pct(sum=100.0)
2017-03-31,Philippines,EPHE US Equity,39.3919,0.173,44,ok,pct(sum=100.0)
2017-06-30,Philippines,EPHE US Equity,39.9777,0.174,44,ok,pct(sum=100.0)
2017-09-30,Philippines,EPHE US Equity,41.157,0.1173,42,ok,pct(sum=100.0)
2017-12-31,Philippines,EPHE US Equity,42.7053,0.0,43,ok,pct(sum=100.0)
2018-03-31,Philippines,EPHE US Equity,41.0679,0.0,43,ok,pct(sum=99.6)
2018-06-30,Philippines,EPHE US Equity,44.8919,0.2619,44,ok,pct(sum=99.9)
2018-09-30,Philippines,EPHE US Equity,44.444,0.2344,44,ok,pct(sum=99.9)
2018-12-31,Philippines,EPHE US Equity,43.6538,0.1872,41,ok,pct(sum=99.9)
2019-03-31,Philippines,EPHE US Equity,42.5856,0.201,41,ok,pct(sum=99.7)
2019-06-30,Philippines,EPHE US Equity,43.0651,0.2213,41,ok,pct(sum=99.9)
2019-09-30,Philippines,EPHE US Equity,44.6579,0.1834,42,ok,pct(sum=99.9)
2019-12-31,Philippines,EPHE US Equity,46.4982,0.1814,41,ok,pct(sum=100.0)
2020-03-31,Philippines,EPHE US Equity,47.2992,0.0,40,ok,pct(sum=99.3)
2020-06-30,Philippines,EPHE US Equity,46.0189,0.0,41,ok,pct(sum=99.7)
2020-09-30,Philippines,EPHE US Equity,43.8672,0.0,39,ok,pct(sum=99.9)
2020-12-31,Philippines,EPHE US Equity,40.1955,0.0,38,ok,pct(sum=100.0)
2021-03-31,Philippines,EPHE US Equity,39.5946,0.0,39,ok,pct(sum=99.6)
2021-06-30,Philippines,EPHE US Equity,39.9831,0.0,39,ok,pct(sum=99.9)
2021-09-30,Philippines,EPHE US Equity,38.2886,0.0,39,ok,pct(sum=100.0)
2021-12-31,Philippines,EPHE US Equity,35.7876,0.0,42,ok,pct(sum=99.9)
2022-03-31,Philippines,EPHE US Equity,36.0176,0.0,42,ok,pct(sum=99.5)
2022-06-30,Philippines,EPHE US Equity,36.4512,0.0,45,ok,pct(sum=99.6)
2022-09-30,Philippines,EPHE US Equity,34.919,0.0,44,ok,pct(sum=99.7)
2022-12-31,Philippines,EPHE US Equity,37.1845,0.0,42,ok,pct(sum=100.0)
2023-03-31,Philippines,EPHE US Equity,36.4698,0.0,40,ok,pct(sum=99.5)
2023-06-30,Philippines,EPHE US Equity,36.3258,0.0,38,ok,pct(sum=99.9)
2023-09-30,Philippines,EPHE US Equity,39.6733,0.0,34,ok,pct(sum=97.4)
2023-12-31,Philippines,EPHE US Equity,39.8553,0.0,35,ok,pct(sum=99.9)
2024-03-31,Philippines,EPHE US Equity,40.6804,0.0,35,ok,pct(sum=99.7)
2024-06-30,Philippines,EPHE US Equity,40.6064,0.0,33,ok,pct(sum=99.9)
2024-09-30,Philippines,EPHE US Equity,40.2823,0.0,33,ok,pct(sum=100.0)
2024-12-31,Philippines,EPHE US Equity,39.9234,0.0,33,ok,pct(sum=99.9)
2025-03-31,Philippines,EPHE US Equity,45.6144,0.0,34,ok,pct(sum=99.0)
2025-06-30,Philippines,EPHE US Equity,44.4665,0.0,32,ok,pct(sum=99.9)
2025-09-30,Philippines,EPHE US Equity,41.1454,0.0,33,ok,pct(sum=99.9)
2025-12-31,Philippines,EPHE US Equity,43.4057,0.0,33,ok,pct(sum=99.9)
2026-03-31,Philippines,EPHE US Equity,44.026,0.0,35,ok,pct(sum=99.9)
2026-06-30,Philippines,EPHE US Equity,50.303,0.0,34,ok,pct(sum=100.0)
2016-06-30,Poland,EPOL US Equity,44.2298,2.2738,41,ok,pct(sum=100.0)
2016-09-30,Poland,EPOL US Equity,43.8731,2.3343,39,ok,pct(sum=100.0)
2016-12-31,Poland,EPOL US Equity,45.792,2.0148,38,ok,pct(sum=100.0)
2017-03-31,Poland,EPOL US Equity,43.6507,1.8115,38,ok,pct(sum=100.0)
2017-06-30,Poland,EPOL US Equity,46.4437,1.5394,38,ok,pct(sum=100.0)
2017-09-30,Poland,EPOL US Equity,45.8028,1.3698,38,ok,pct(sum=100.0)
2017-12-31,Poland,EPOL US Equity,46.8006,1.2758,40,ok,pct(sum=100.0)
2018-03-31,Poland,EPOL US Equity,46.843,1.4483,40,ok,pct(sum=100.0)
2018-06-30,Poland,EPOL US Equity,45.6504,1.347,40,ok,pct(sum=99.9)
2018-09-30,Poland,EPOL US Equity,46.4781,1.5038,39,ok,pct(sum=99.5)
2018-12-31,Poland,EPOL US Equity,48.2321,1.4767,38,ok,pct(sum=100.0)
2019-03-31,Poland,EPOL US Equity,45.6558,1.6359,38,ok,pct(sum=100.0)
2019-06-30,Poland,EPOL US Equity,47.524,1.662,35,ok,pct(sum=99.8)
2019-09-30,Poland,EPOL US Equity,48.6424,1.7356,35,ok,pct(sum=99.7)
2019-12-31,Poland,EPOL US Equity,46.31,2.1855,36,ok,pct(sum=99.9)
2020-03-31,Poland,EPOL US Equity,50.0126,2.207,36,ok,pct(sum=100.4)
2020-06-30,Poland,EPOL US Equity,46.9647,2.1276,36,ok,pct(sum=100.3)
2020-09-30,Poland,EPOL US Equity,44.537,2.3017,36,ok,pct(sum=100.3)
2020-12-31,Poland,EPOL US Equity,41.8453,2.0294,35,ok,pct(sum=100.0)
2021-03-31,Poland,EPOL US Equity,40.3534,1.9645,36,ok,pct(sum=100.5)
2021-06-30,Poland,EPOL US Equity,38.9085,2.5657,39,ok,pct(sum=100.3)
2021-09-30,Poland,EPOL US Equity,37.1726,2.5715,40,ok,pct(sum=99.8)
2021-12-31,Poland,EPOL US Equity,38.7049,2.5484,39,ok,pct(sum=100.6)
2022-03-31,Poland,EPOL US Equity,41.7397,2.4604,39,ok,pct(sum=100.7)
2022-06-30,Poland,EPOL US Equity,40.553,2.8393,36,ok,pct(sum=101.0)
2022-09-30,Poland,EPOL US Equity,43.1237,3.3583,35,ok,pct(sum=100.6)
2022-12-31,Poland,EPOL US Equity,47.3792,2.6787,35,ok,pct(sum=101.2)
2023-03-31,Poland,EPOL US Equity,45.7206,3.0355,34,ok,pct(sum=100.1)
2023-06-30,Poland,EPOL US Equity,44.6961,3.1242,33,ok,pct(sum=100.8)
2023-09-30,Poland,EPOL US Equity,44.0417,3.1499,33,ok,pct(sum=100.5)
2023-12-31,Poland,EPOL US Equity,46.4462,2.3709,32,ok,pct(sum=100.3)
2024-03-31,Poland,EPOL US Equity,48.8632,2.1742,33,ok,pct(sum=101.0)
2024-06-30,Poland,EPOL US Equity,47.4008,1.9907,33,ok,pct(sum=100.6)
2024-09-30,Poland,EPOL US Equity,44.2921,2.1206,34,ok,pct(sum=100.0)
2024-12-31,Poland,EPOL US Equity,45.7787,1.8356,33,ok,pct(sum=100.3)
2025-03-31,Poland,EPOL US Equity,46.1921,2.2541,33,ok,pct(sum=99.3)
2025-06-30,Poland,EPOL US Equity,46.2297,2.6035,33,ok,pct(sum=99.9)
2025-09-30,Poland,EPOL US Equity,44.684,2.615,33,ok,pct(sum=99.9)
2025-12-31,Poland,EPOL US Equity,48.267,2.6578,33,ok,pct(sum=100.3)
2026-03-31,Poland,EPOL US Equity,49.2751,1.8914,33,ok,pct(sum=99.9)
2026-06-30,Poland,EPOL US Equity,47.9907,1.716,32,ok,pct(sum=99.9)
2016-06-30,Saudi Arabia,KSA US Equity,49.5308,0.0,47,ok,pct(sum=100.0)
2016-09-30,Saudi Arabia,KSA US Equity,50.585,0.0,47,ok,pct(sum=100.0)
2016-12-31,Saudi Arabia,KSA US Equity,41.1207,0.0,70,ok,pct(sum=100.0)
2017-03-31,Saudi Arabia,KSA US Equity,42.4338,0.0,70,ok,pct(sum=100.0)
2017-06-30,Saudi Arabia,KSA US Equity,44.4183,0.0,72,ok,pct(sum=100.0)
2017-09-30,Saudi Arabia,KSA US Equity,43.4529,0.0,72,ok,pct(sum=100.0)
2017-12-31,Saudi Arabia,KSA US Equity,42.637,0.0,76,ok,pct(sum=100.0)
2018-03-31,Saudi Arabia,KSA US Equity,43.6842,0.0,76,ok,pct(sum=99.3)
2018-06-30,Saudi Arabia,KSA US Equity,46.2976,0.0,73,ok,pct(sum=100.5)
2018-09-30,Saudi Arabia,KSA US Equity,46.9149,0.0,73,ok,pct(sum=100.0)
2018-12-31,Saudi Arabia,KSA US Equity,47.6133,0.0,70,ok,pct(sum=100.1)
2019-03-31,Saudi Arabia,KSA US Equity,47.6476,0.0,70,ok,pct(sum=99.7)
2019-06-30,Saudi Arabia,KSA US Equity,46.2557,0.0,70,ok,pct(sum=99.9)
2019-09-30,Saudi Arabia,KSA US Equity,44.0119,0.0,71,ok,pct(sum=99.7)
2019-12-31,Saudi Arabia,KSA US Equity,41.5014,0.0,73,ok,pct(sum=100.0)
2020-03-31,Saudi Arabia,KSA US Equity,41.7792,0.0,73,ok,pct(sum=100.2)
2020-06-30,Saudi Arabia,KSA US Equity,43.5616,0.0,75,ok,pct(sum=99.9)
2020-09-30,Saudi Arabia,KSA US Equity,42.0089,0.0,74,ok,pct(sum=99.9)
2020-12-31,Saudi Arabia,KSA US Equity,42.4732,0.0,79,ok,pct(sum=100.0)
2021-03-31,Saudi Arabia,KSA US Equity,43.5377,0.0,80,ok,pct(sum=99.6)
2021-06-30,Saudi Arabia,KSA US Equity,45.6153,0.0804,84,ok,pct(sum=99.9)
2021-09-30,Saudi Arabia,KSA US Equity,45.5828,0.1024,84,ok,pct(sum=100.1)
2021-12-31,Saudi Arabia,KSA US Equity,46.5696,0.0941,87,ok,pct(sum=99.9)
2022-03-31,Saudi Arabia,KSA US Equity,45.6445,0.0801,88,ok,pct(sum=99.9)
2022-06-30,Saudi Arabia,KSA US Equity,45.1577,0.1225,98,ok,pct(sum=100.1)
2022-09-30,Saudi Arabia,KSA US Equity,43.6877,0.1926,98,ok,pct(sum=100.4)
2022-12-31,Saudi Arabia,KSA US Equity,42.4455,0.2389,107,ok,pct(sum=99.9)
2023-03-31,Saudi Arabia,KSA US Equity,41.016,0.6237,110,ok,pct(sum=99.3)
2023-06-30,Saudi Arabia,KSA US Equity,40.4442,0.7704,112,ok,pct(sum=99.9)
2023-09-30,Saudi Arabia,KSA US Equity,40.3295,1.3379,118,ok,pct(sum=99.7)
2023-12-31,Saudi Arabia,KSA US Equity,41.5014,1.3166,121,ok,pct(sum=100.0)
2024-03-31,Saudi Arabia,KSA US Equity,38.4877,1.6696,122,ok,pct(sum=99.7)
2024-06-30,Saudi Arabia,KSA US Equity,39.2308,1.5862,123,ok,pct(sum=99.9)
2024-09-30,Saudi Arabia,KSA US Equity,39.9913,2.8273,125,ok,pct(sum=100.0)
2024-12-31,Saudi Arabia,KSA US Equity,41.4878,2.6882,128,ok,pct(sum=100.8)
2025-03-31,Saudi Arabia,KSA US Equity,42.866,2.4113,127,ok,pct(sum=100.2)
2025-06-30,Saudi Arabia,KSA US Equity,42.4451,2.5201,131,ok,pct(sum=99.9)
2025-09-30,Saudi Arabia,KSA US Equity,43.7003,2.1502,131,ok,pct(sum=99.9)
2025-12-31,Saudi Arabia,KSA US Equity,44.5701,1.9379,126,ok,pct(sum=100.0)
2026-03-31,Saudi Arabia,KSA US Equity,43.8425,1.3552,123,ok,pct(sum=100.0)
2026-06-30,Saudi Arabia,KSA US Equity,43.4678,1.7116,117,ok,pct(sum=99.9)
2016-06-30,Singapore,EWS US Equity,53.4059,0.0,30,ok,pct(sum=99.3)
2016-09-30,Singapore,EWS US Equity,53.1169,0.0,29,ok,pct(sum=99.4)
2016-12-31,Singapore,EWS US Equity,48.8112,0.0,28,ok,pct(sum=99.2)
2017-03-31,Singapore,EWS US Equity,49.1966,0.0,28,ok,pct(sum=99.5)
2017-06-30,Singapore,EWS US Equity,49.4984,0.0,28,ok,pct(sum=99.6)
2017-09-30,Singapore,EWS US Equity,49.4954,0.0,29,ok,pct(sum=98.8)
2017-12-31,Singapore,EWS US Equity,49.3742,0.0,28,ok,pct(sum=99.6)
2018-03-31,Singapore,EWS US Equity,53.7192,0.0,27,ok,pct(sum=99.7)
