timestamp,ticker,quarter,call_type,status,n_rows,notes
2026-07-05T02:17:14,MCHI US Equity,2017-06-30,holdings,ok,153,
2026-07-05T02:17:14,MCHI US Equity,2017-06-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:17:15,MCHI US Equity,2017-09-30,holdings,ok,151,
2026-07-05T02:17:15,MCHI US Equity,2017-12-31,holdings,ok,154,
2026-07-05T02:17:16,MCHI US Equity,2017-12-31,gics_ref_batch,ok,8,new_tickers=8
2026-07-05T02:17:17,MCHI US Equity,2018-03-31,holdings,ok,156,
2026-07-05T02:17:17,MCHI US Equity,2018-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:17:18,MCHI US Equity,2018-06-30,holdings,ok,289,
2026-07-05T02:17:19,MCHI US Equity,2018-06-30,gics_ref_batch,ok,56,new_tickers=56
2026-07-05T02:17:19,MCHI US Equity,2018-09-30,holdings,ok,295,
2026-07-05T02:17:20,MCHI US Equity,2018-09-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:17:20,MCHI US Equity,2018-12-31,holdings,ok,304,
2026-07-05T02:17:21,MCHI US Equity,2018-12-31,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:17:22,MCHI US Equity,2019-03-31,holdings,ok,310,
2026-07-05T02:17:22,MCHI US Equity,2019-03-31,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:17:23,MCHI US Equity,2019-06-30,holdings,ok,393,
2026-07-05T02:17:24,MCHI US Equity,2019-06-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:17:24,MCHI US Equity,2019-09-30,holdings,ok,464,
2026-07-05T02:17:25,MCHI US Equity,2019-09-30,gics_ref_batch,ok,7,new_tickers=7
2026-07-05T02:17:26,MCHI US Equity,2019-12-31,holdings,ok,598,
2026-07-05T02:17:26,MCHI US Equity,2019-12-31,gics_ref_batch,ok,39,new_tickers=39
2026-07-05T02:17:27,MCHI US Equity,2020-03-31,holdings,ok,604,
2026-07-05T02:17:28,MCHI US Equity,2020-03-31,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:17:29,MCHI US Equity,2020-06-30,holdings,ok,609,
2026-07-05T02:17:29,MCHI US Equity,2020-06-30,gics_ref_batch,ok,23,new_tickers=23
2026-07-05T02:17:30,MCHI US Equity,2020-09-30,holdings,ok,609,
2026-07-05T02:17:30,MCHI US Equity,2020-09-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:17:31,MCHI US Equity,2020-12-31,holdings,ok,606,
2026-07-05T02:17:32,MCHI US Equity,2020-12-31,gics_ref_batch,ok,19,new_tickers=19
2026-07-05T02:17:33,MCHI US Equity,2021-03-31,holdings,ok,599,
2026-07-05T02:17:33,MCHI US Equity,2021-03-31,gics_ref_batch,ok,10,new_tickers=10
2026-07-05T02:17:34,MCHI US Equity,2021-06-30,holdings,ok,603,
2026-07-05T02:17:35,MCHI US Equity,2021-06-30,gics_ref_batch,ok,29,new_tickers=29
2026-07-05T02:17:35,MCHI US Equity,2021-09-30,holdings,ok,615,
2026-07-05T02:17:36,MCHI US Equity,2021-09-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:17:37,MCHI US Equity,2021-12-31,holdings,ok,630,
2026-07-05T02:17:37,MCHI US Equity,2021-12-31,gics_ref_batch,ok,34,new_tickers=34
2026-07-05T02:17:38,MCHI US Equity,2022-03-31,holdings,ok,634,
2026-07-05T02:17:39,MCHI US Equity,2022-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:17:39,MCHI US Equity,2022-06-30,holdings,ok,617,
2026-07-05T02:17:40,MCHI US Equity,2022-06-30,gics_ref_batch,ok,13,new_tickers=13
2026-07-05T02:17:41,MCHI US Equity,2022-09-30,holdings,ok,621,
2026-07-05T02:17:42,MCHI US Equity,2022-09-30,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:17:43,MCHI US Equity,2022-12-31,holdings,ok,626,
2026-07-05T02:17:43,MCHI US Equity,2022-12-31,gics_ref_batch,ok,23,new_tickers=23
2026-07-05T02:17:44,MCHI US Equity,2023-03-31,holdings,ok,631,
2026-07-05T02:17:45,MCHI US Equity,2023-03-31,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:17:46,MCHI US Equity,2023-06-30,holdings,ok,647,
2026-07-05T02:17:46,MCHI US Equity,2023-06-30,gics_ref_batch,ok,12,new_tickers=12
2026-07-05T02:17:47,MCHI US Equity,2023-09-30,holdings,ok,649,
2026-07-05T02:17:48,MCHI US Equity,2023-09-30,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:17:49,MCHI US Equity,2023-12-31,holdings,ok,663,
2026-07-05T02:17:49,MCHI US Equity,2023-12-31,gics_ref_batch,ok,12,new_tickers=12
2026-07-05T02:17:50,MCHI US Equity,2024-03-31,holdings,ok,663,
2026-07-05T02:17:51,MCHI US Equity,2024-03-31,gics_ref_batch,ok,12,new_tickers=12
2026-07-05T02:17:51,MCHI US Equity,2024-06-30,holdings,ok,656,
2026-07-05T02:17:52,MCHI US Equity,2024-06-30,gics_ref_batch,ok,14,new_tickers=14
2026-07-05T02:17:53,MCHI US Equity,2024-09-30,holdings,ok,596,
2026-07-05T02:17:53,MCHI US Equity,2024-09-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:17:54,MCHI US Equity,2024-12-31,holdings,ok,581,
2026-07-05T02:17:54,MCHI US Equity,2024-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:17:55,MCHI US Equity,2025-03-31,holdings,ok,565,
2026-07-05T02:17:56,MCHI US Equity,2025-03-31,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:17:56,MCHI US Equity,2025-06-30,holdings,ok,552,
2026-07-05T02:17:57,MCHI US Equity,2025-06-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:17:58,MCHI US Equity,2025-09-30,holdings,ok,556,
2026-07-05T02:17:58,MCHI US Equity,2025-09-30,gics_ref_batch,ok,11,new_tickers=11
2026-07-05T02:17:59,MCHI US Equity,2025-12-31,holdings,ok,561,
2026-07-05T02:18:00,MCHI US Equity,2025-12-31,gics_ref_batch,ok,14,new_tickers=14
2026-07-05T02:18:01,MCHI US Equity,2026-03-31,holdings,ok,578,
2026-07-05T02:18:02,MCHI US Equity,2026-03-31,gics_ref_batch,ok,20,new_tickers=20
2026-07-05T02:18:03,MCHI US Equity,2026-06-30,holdings,ok,574,
2026-07-05T02:18:03,MCHI US Equity,2026-06-30,gics_ref_batch,ok,16,new_tickers=16
2026-07-05T02:18:04,EDEN US Equity,2016-06-30,holdings,ok,45,
2026-07-05T02:18:05,EDEN US Equity,2016-06-30,gics_ref_batch,ok,42,new_tickers=42
2026-07-05T02:18:06,EDEN US Equity,2016-09-30,holdings,ok,45,
2026-07-05T02:18:07,EDEN US Equity,2016-12-31,holdings,ok,46,
2026-07-05T02:18:07,EDEN US Equity,2016-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:08,EDEN US Equity,2017-03-31,holdings,ok,46,
2026-07-05T02:18:10,EDEN US Equity,2017-06-30,holdings,ok,48,
2026-07-05T02:18:10,EDEN US Equity,2017-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:18:11,EDEN US Equity,2017-09-30,holdings,ok,48,
2026-07-05T02:18:13,EDEN US Equity,2017-12-31,holdings,ok,49,
2026-07-05T02:18:13,EDEN US Equity,2017-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:13,EDEN US Equity,2018-03-31,holdings,ok,47,
2026-07-05T02:18:14,EDEN US Equity,2018-06-30,holdings,ok,47,
2026-07-05T02:18:15,EDEN US Equity,2018-09-30,holdings,ok,47,
2026-07-05T02:18:16,EDEN US Equity,2018-12-31,holdings,ok,46,
2026-07-05T02:18:16,EDEN US Equity,2018-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:17,EDEN US Equity,2019-03-31,holdings,ok,46,
2026-07-05T02:18:18,EDEN US Equity,2019-06-30,holdings,ok,47,
2026-07-05T02:18:18,EDEN US Equity,2019-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:18:19,EDEN US Equity,2019-09-30,holdings,ok,47,
2026-07-05T02:18:19,EDEN US Equity,2019-12-31,holdings,ok,47,
2026-07-05T02:18:19,EDEN US Equity,2019-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:20,EDEN US Equity,2020-03-31,holdings,ok,47,
2026-07-05T02:18:20,EDEN US Equity,2020-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:21,EDEN US Equity,2020-06-30,holdings,ok,47,
2026-07-05T02:18:21,EDEN US Equity,2020-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:21,EDEN US Equity,2020-09-30,holdings,ok,47,
2026-07-05T02:18:22,EDEN US Equity,2020-12-31,holdings,ok,48,
2026-07-05T02:18:22,EDEN US Equity,2020-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:23,EDEN US Equity,2021-03-31,holdings,ok,48,
2026-07-05T02:18:23,EDEN US Equity,2021-06-30,holdings,ok,50,
2026-07-05T02:18:24,EDEN US Equity,2021-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:18:24,EDEN US Equity,2021-09-30,holdings,ok,50,
2026-07-05T02:18:25,EDEN US Equity,2021-12-31,holdings,ok,51,
2026-07-05T02:18:25,EDEN US Equity,2021-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:26,EDEN US Equity,2022-03-31,holdings,ok,51,
2026-07-05T02:18:26,EDEN US Equity,2022-06-30,holdings,ok,51,
2026-07-05T02:18:27,EDEN US Equity,2022-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:27,EDEN US Equity,2022-09-30,holdings,ok,50,
2026-07-05T02:18:28,EDEN US Equity,2022-12-31,holdings,ok,50,
2026-07-05T02:18:28,EDEN US Equity,2023-03-31,holdings,ok,50,
2026-07-05T02:18:30,EDEN US Equity,2023-06-30,holdings,ok,53,
2026-07-05T02:18:31,EDEN US Equity,2023-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:18:31,EDEN US Equity,2023-09-30,holdings,ok,49,
2026-07-05T02:18:32,EDEN US Equity,2023-12-31,holdings,ok,48,
2026-07-05T02:18:32,EDEN US Equity,2024-03-31,holdings,ok,47,
2026-07-05T02:18:33,EDEN US Equity,2024-06-30,holdings,ok,47,
2026-07-05T02:18:33,EDEN US Equity,2024-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:34,EDEN US Equity,2024-09-30,holdings,ok,46,
2026-07-05T02:18:34,EDEN US Equity,2024-12-31,holdings,ok,46,
2026-07-05T02:18:35,EDEN US Equity,2025-03-31,holdings,ok,48,
2026-07-05T02:18:36,EDEN US Equity,2025-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:36,EDEN US Equity,2025-06-30,holdings,ok,42,
2026-07-05T02:18:37,EDEN US Equity,2025-09-30,holdings,ok,43,
2026-07-05T02:18:37,EDEN US Equity,2025-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:38,EDEN US Equity,2025-12-31,holdings,ok,42,
2026-07-05T02:18:38,EDEN US Equity,2026-03-31,holdings,ok,41,
2026-07-05T02:18:39,EDEN US Equity,2026-06-30,holdings,ok,41,
2026-07-05T02:18:40,EWQ US Equity,2016-06-30,holdings,ok,77,
2026-07-05T02:18:41,EWQ US Equity,2016-06-30,gics_ref_batch,ok,74,new_tickers=74
2026-07-05T02:18:42,EWQ US Equity,2016-09-30,holdings,ok,79,
2026-07-05T02:18:42,EWQ US Equity,2016-09-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:18:43,EWQ US Equity,2016-12-31,holdings,ok,81,
2026-07-05T02:18:43,EWQ US Equity,2016-12-31,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:18:44,EWQ US Equity,2017-03-31,holdings,ok,79,
2026-07-05T02:18:45,EWQ US Equity,2017-06-30,holdings,ok,80,
2026-07-05T02:18:45,EWQ US Equity,2017-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:18:46,EWQ US Equity,2017-09-30,holdings,ok,80,
2026-07-05T02:18:47,EWQ US Equity,2017-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:47,EWQ US Equity,2017-12-31,holdings,ok,83,
2026-07-05T02:18:48,EWQ US Equity,2017-12-31,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:18:48,EWQ US Equity,2018-03-31,holdings,ok,82,
2026-07-05T02:18:49,EWQ US Equity,2018-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:49,EWQ US Equity,2018-06-30,holdings,ok,82,
2026-07-05T02:18:50,EWQ US Equity,2018-06-30,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:18:50,EWQ US Equity,2018-09-30,holdings,ok,80,
2026-07-05T02:18:51,EWQ US Equity,2018-12-31,holdings,ok,81,
2026-07-05T02:18:51,EWQ US Equity,2018-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:52,EWQ US Equity,2019-03-31,holdings,ok,81,
2026-07-05T02:18:52,EWQ US Equity,2019-06-30,holdings,ok,84,
2026-07-05T02:18:53,EWQ US Equity,2019-06-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:18:53,EWQ US Equity,2019-09-30,holdings,ok,82,
2026-07-05T02:18:53,EWQ US Equity,2019-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:54,EWQ US Equity,2019-12-31,holdings,ok,79,
2026-07-05T02:18:55,EWQ US Equity,2020-03-31,holdings,ok,79,
2026-07-05T02:18:55,EWQ US Equity,2020-06-30,holdings,ok,82,
2026-07-05T02:18:56,EWQ US Equity,2020-06-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:18:56,EWQ US Equity,2020-09-30,holdings,ok,79,
2026-07-05T02:18:57,EWQ US Equity,2020-12-31,holdings,ok,77,
2026-07-05T02:18:57,EWQ US Equity,2021-03-31,holdings,ok,75,
2026-07-05T02:18:58,EWQ US Equity,2021-06-30,holdings,ok,75,
2026-07-05T02:18:58,EWQ US Equity,2021-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:18:59,EWQ US Equity,2021-09-30,holdings,ok,73,
2026-07-05T02:18:59,EWQ US Equity,2021-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:00,EWQ US Equity,2021-12-31,holdings,ok,71,
2026-07-05T02:19:00,EWQ US Equity,2021-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:01,EWQ US Equity,2022-03-31,holdings,ok,71,
2026-07-05T02:19:01,EWQ US Equity,2022-03-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:19:02,EWQ US Equity,2022-06-30,holdings,ok,67,
2026-07-05T02:19:02,EWQ US Equity,2022-09-30,holdings,ok,67,
2026-07-05T02:19:03,EWQ US Equity,2022-12-31,holdings,ok,67,
2026-07-05T02:19:03,EWQ US Equity,2023-03-31,holdings,ok,65,
2026-07-05T02:19:04,EWQ US Equity,2023-06-30,holdings,ok,65,
2026-07-05T02:19:05,EWQ US Equity,2023-09-30,holdings,ok,65,
2026-07-05T02:19:05,EWQ US Equity,2023-12-31,holdings,ok,63,
2026-07-05T02:19:06,EWQ US Equity,2024-03-31,holdings,ok,64,
2026-07-05T02:19:06,EWQ US Equity,2024-06-30,holdings,ok,63,
2026-07-05T02:19:07,EWQ US Equity,2024-09-30,holdings,ok,62,
2026-07-05T02:19:08,EWQ US Equity,2024-12-31,holdings,ok,61,
2026-07-05T02:19:08,EWQ US Equity,2025-03-31,holdings,ok,60,
2026-07-05T02:19:09,EWQ US Equity,2025-06-30,holdings,ok,59,
2026-07-05T02:19:10,EWQ US Equity,2025-09-30,holdings,ok,58,
2026-07-05T02:19:11,EWQ US Equity,2025-12-31,holdings,ok,56,
2026-07-05T02:19:12,EWQ US Equity,2026-03-31,holdings,ok,55,
2026-07-05T02:19:12,EWQ US Equity,2026-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:13,EWQ US Equity,2026-06-30,holdings,ok,56,
2026-07-05T02:19:13,EWQ US Equity,2026-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:14,EWG US Equity,2016-06-30,holdings,ok,58,
2026-07-05T02:19:14,EWG US Equity,2016-06-30,gics_ref_batch,ok,56,new_tickers=56
2026-07-05T02:19:15,EWG US Equity,2016-09-30,holdings,ok,58,
2026-07-05T02:19:15,EWG US Equity,2016-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:15,EWG US Equity,2016-12-31,holdings,ok,60,
2026-07-05T02:19:16,EWG US Equity,2016-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:17,EWG US Equity,2017-03-31,holdings,ok,62,
2026-07-05T02:19:17,EWG US Equity,2017-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:18,EWG US Equity,2017-06-30,holdings,ok,61,
2026-07-05T02:19:18,EWG US Equity,2017-09-30,holdings,ok,62,
2026-07-05T02:19:19,EWG US Equity,2017-09-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:19:19,EWG US Equity,2017-12-31,holdings,ok,64,
2026-07-05T02:19:20,EWG US Equity,2017-12-31,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:19:20,EWG US Equity,2018-03-31,holdings,ok,65,
2026-07-05T02:19:20,EWG US Equity,2018-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:21,EWG US Equity,2018-06-30,holdings,ok,70,
2026-07-05T02:19:21,EWG US Equity,2018-06-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:19:22,EWG US Equity,2018-09-30,holdings,ok,70,
2026-07-05T02:19:22,EWG US Equity,2018-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:23,EWG US Equity,2018-12-31,holdings,ok,68,
2026-07-05T02:19:23,EWG US Equity,2018-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:24,EWG US Equity,2019-03-31,holdings,ok,67,
2026-07-05T02:19:24,EWG US Equity,2019-06-30,holdings,ok,66,
2026-07-05T02:19:24,EWG US Equity,2019-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:19:25,EWG US Equity,2019-09-30,holdings,ok,65,
2026-07-05T02:19:25,EWG US Equity,2019-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:26,EWG US Equity,2019-12-31,holdings,ok,61,
2026-07-05T02:19:26,EWG US Equity,2020-03-31,holdings,ok,60,
2026-07-05T02:19:27,EWG US Equity,2020-06-30,holdings,ok,64,
2026-07-05T02:19:28,EWG US Equity,2020-06-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:19:28,EWG US Equity,2020-09-30,holdings,ok,64,
2026-07-05T02:19:29,EWG US Equity,2020-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:29,EWG US Equity,2020-12-31,holdings,ok,65,
2026-07-05T02:19:30,EWG US Equity,2020-12-31,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:19:30,EWG US Equity,2021-03-31,holdings,ok,64,
2026-07-05T02:19:31,EWG US Equity,2021-06-30,holdings,ok,63,
2026-07-05T02:19:32,EWG US Equity,2021-09-30,holdings,ok,66,
2026-07-05T02:19:32,EWG US Equity,2021-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:33,EWG US Equity,2021-12-31,holdings,ok,62,
2026-07-05T02:19:33,EWG US Equity,2021-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:34,EWG US Equity,2022-03-31,holdings,ok,63,
2026-07-05T02:19:34,EWG US Equity,2022-06-30,holdings,ok,61,
2026-07-05T02:19:34,EWG US Equity,2022-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:35,EWG US Equity,2022-09-30,holdings,ok,61,
2026-07-05T02:19:36,EWG US Equity,2022-12-31,holdings,ok,60,
2026-07-05T02:19:36,EWG US Equity,2022-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:37,EWG US Equity,2023-03-31,holdings,ok,60,
2026-07-05T02:19:37,EWG US Equity,2023-06-30,holdings,ok,60,
2026-07-05T02:19:38,EWG US Equity,2023-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:19:38,EWG US Equity,2023-09-30,holdings,ok,60,
2026-07-05T02:19:39,EWG US Equity,2023-12-31,holdings,ok,59,
2026-07-05T02:19:39,EWG US Equity,2024-03-31,holdings,ok,57,
2026-07-05T02:19:40,EWG US Equity,2024-06-30,holdings,ok,58,
2026-07-05T02:19:40,EWG US Equity,2024-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:41,EWG US Equity,2024-09-30,holdings,ok,57,
2026-07-05T02:19:41,EWG US Equity,2024-12-31,holdings,ok,57,
2026-07-05T02:19:42,EWG US Equity,2024-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:42,EWG US Equity,2025-03-31,holdings,ok,55,
2026-07-05T02:19:43,EWG US Equity,2025-06-30,holdings,ok,53,
2026-07-05T02:19:43,EWG US Equity,2025-09-30,holdings,ok,54,
2026-07-05T02:19:44,EWG US Equity,2025-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:44,EWG US Equity,2025-12-31,holdings,ok,54,
2026-07-05T02:19:45,EWG US Equity,2026-03-31,holdings,ok,54,
2026-07-05T02:19:46,EWG US Equity,2026-06-30,holdings,ok,54,
2026-07-05T02:19:46,EWH US Equity,2016-06-30,holdings,ok,46,
2026-07-05T02:19:47,EWH US Equity,2016-06-30,gics_ref_batch,ok,43,new_tickers=43
2026-07-05T02:19:48,EWH US Equity,2016-09-30,holdings,ok,46,
2026-07-05T02:19:48,EWH US Equity,2016-12-31,holdings,ok,48,
2026-07-05T02:19:48,EWH US Equity,2016-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:49,EWH US Equity,2017-03-31,holdings,ok,49,
2026-07-05T02:19:49,EWH US Equity,2017-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:50,EWH US Equity,2017-06-30,holdings,ok,48,
2026-07-05T02:19:50,EWH US Equity,2017-09-30,holdings,ok,49,
2026-07-05T02:19:50,EWH US Equity,2017-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:51,EWH US Equity,2017-12-31,holdings,ok,50,
2026-07-05T02:19:51,EWH US Equity,2017-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:19:52,EWH US Equity,2018-03-31,holdings,ok,50,
2026-07-05T02:19:52,EWH US Equity,2018-06-30,holdings,ok,1,
2026-07-05T02:19:53,EWH US Equity,2018-09-30,holdings,ok,49,
2026-07-05T02:19:53,EWH US Equity,2018-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:54,EWH US Equity,2018-12-31,holdings,ok,49,
2026-07-05T02:19:54,EWH US Equity,2019-03-31,holdings,ok,49,
2026-07-05T02:19:55,EWH US Equity,2019-06-30,holdings,ok,48,
2026-07-05T02:19:55,EWH US Equity,2019-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:56,EWH US Equity,2019-09-30,holdings,ok,48,
2026-07-05T02:19:56,EWH US Equity,2019-12-31,holdings,ok,45,
2026-07-05T02:19:56,EWH US Equity,2019-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:57,EWH US Equity,2020-03-31,holdings,ok,45,
2026-07-05T02:19:57,EWH US Equity,2020-06-30,holdings,ok,42,
2026-07-05T02:19:58,EWH US Equity,2020-09-30,holdings,ok,43,
2026-07-05T02:19:58,EWH US Equity,2020-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:19:59,EWH US Equity,2020-12-31,holdings,ok,41,
2026-07-05T02:19:59,EWH US Equity,2020-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:19:59,EWH US Equity,2021-03-31,holdings,ok,40,
2026-07-05T02:20:00,EWH US Equity,2021-06-30,holdings,ok,39,
2026-07-05T02:20:00,EWH US Equity,2021-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:20:01,EWH US Equity,2021-09-30,holdings,ok,39,
2026-07-05T02:20:01,EWH US Equity,2021-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:20:02,EWH US Equity,2021-12-31,holdings,ok,37,
2026-07-05T02:20:03,EWH US Equity,2022-03-31,holdings,ok,37,
2026-07-05T02:20:03,EWH US Equity,2022-03-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:20:03,EWH US Equity,2022-06-30,holdings,ok,36,
2026-07-05T02:20:04,EWH US Equity,2022-09-30,holdings,ok,36,
2026-07-05T02:20:05,EWH US Equity,2022-12-31,holdings,ok,35,
2026-07-05T02:20:05,EWH US Equity,2023-03-31,holdings,ok,34,
2026-07-05T02:20:06,EWH US Equity,2023-06-30,holdings,ok,34,
2026-07-05T02:20:07,EWH US Equity,2023-09-30,holdings,ok,34,
2026-07-05T02:20:07,EWH US Equity,2023-12-31,holdings,ok,35,
2026-07-05T02:20:08,EWH US Equity,2024-03-31,holdings,ok,32,
2026-07-05T02:20:08,EWH US Equity,2024-06-30,holdings,ok,30,
2026-07-05T02:20:09,EWH US Equity,2024-09-30,holdings,ok,29,
2026-07-05T02:20:10,EWH US Equity,2024-12-31,holdings,ok,29,
2026-07-05T02:20:10,EWH US Equity,2025-03-31,holdings,ok,29,
2026-07-05T02:20:11,EWH US Equity,2025-06-30,holdings,ok,28,
2026-07-05T02:20:11,EWH US Equity,2025-09-30,holdings,ok,28,
2026-07-05T02:20:12,EWH US Equity,2025-12-31,holdings,ok,28,
2026-07-05T02:20:13,EWH US Equity,2026-03-31,holdings,ok,27,
2026-07-05T02:20:14,EWH US Equity,2026-06-30,holdings,ok,26,
2026-07-05T02:20:14,INDA US Equity,2016-06-30,holdings,ok,75,
2026-07-05T02:20:15,INDA US Equity,2016-06-30,gics_ref_batch,ok,73,new_tickers=73
2026-07-05T02:20:16,INDA US Equity,2016-09-30,holdings,ok,75,
2026-07-05T02:20:16,INDA US Equity,2016-12-31,holdings,ok,76,
2026-07-05T02:20:17,INDA US Equity,2016-12-31,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:20:17,INDA US Equity,2017-03-31,holdings,ok,78,
2026-07-05T02:20:17,INDA US Equity,2017-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:20:18,INDA US Equity,2017-06-30,holdings,ok,79,
2026-07-05T02:20:18,INDA US Equity,2017-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:20:19,INDA US Equity,2017-09-30,holdings,ok,77,
2026-07-05T02:20:20,INDA US Equity,2017-12-31,holdings,ok,79,
2026-07-05T02:20:20,INDA US Equity,2017-12-31,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:20:21,INDA US Equity,2018-03-31,holdings,ok,81,
2026-07-05T02:20:21,INDA US Equity,2018-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:20:21,INDA US Equity,2018-06-30,holdings,ok,83,
2026-07-05T02:20:22,INDA US Equity,2018-06-30,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:20:22,INDA US Equity,2018-09-30,holdings,ok,83,
2026-07-05T02:20:23,INDA US Equity,2018-09-30,gics_ref_batch,ok,1,new_tickers=1
