test,date,ic,n
reversal_3m,2018-06-01,-0.16379554451523046,22
reversal_3m,2018-07-01,-0.1689265806324163,22
reversal_3m,2018-08-01,0.11914172783738003,22
reversal_3m,2018-09-01,-0.36806489536867015,22
reversal_3m,2018-10-01,0.19373059230594494,22
reversal_3m,2018-11-01,-0.2729585609153232,22
reversal_3m,2018-12-01,-0.01468926788107968,22
reversal_3m,2019-01-01,-0.002259248889865247,22
reversal_3m,2019-02-01,-0.15310736906817665,22
reversal_3m,2019-03-01,0.36147982237843956,22
reversal_3m,2019-04-01,0.25811918566710446,22
reversal_3m,2019-05-01,-0.11867763518057531,22
reversal_3m,2019-06-01,0.22253601565172684,22
reversal_3m,2019-07-01,-0.15254239722659665,22
reversal_3m,2019-08-01,-0.05478678557923224,22
reversal_3m,2019-09-01,0.21061547148503673,22
reversal_3m,2019-10-01,-0.16657255787690575,22
reversal_3m,2019-11-01,0.014116318464144554,22
reversal_3m,2019-12-01,0.08811070670474463,22
reversal_3m,2020-01-01,0.36825756904803536,22
reversal_3m,2020-02-01,-0.29677803026121,22
reversal_3m,2020-03-01,0.10561988560120032,22
reversal_3m,2020-04-01,0.07064144951224721,22
reversal_3m,2020-05-01,0.19881390230814175,22
reversal_3m,2020-06-01,-0.4590626764539809,22
reversal_3m,2020-07-01,-0.11299436831599755,22
reversal_3m,2020-08-01,-0.06610170546485857,22
reversal_3m,2020-09-01,0.237221133435851,22
reversal_3m,2020-10-01,0.30225993524529343,22
reversal_3m,2020-11-01,0.36045203492803213,22
reversal_3m,2020-12-01,-0.14576273512763682,22
reversal_3m,2021-01-01,0.06666667730643855,22
reversal_3m,2021-02-01,0.061581930732218654,22
reversal_3m,2021-03-01,-0.09830510043491784,22
reversal_3m,2021-04-01,0.14354342540888632,22
reversal_3m,2021-05-01,-0.23439707232351942,22
reversal_3m,2021-06-01,0.07399040114308686,22
reversal_3m,2021-07-01,-0.23496188454598574,22
reversal_3m,2021-08-01,0.005086184364881799,22
reversal_3m,2021-09-01,-0.289748670125218,22
reversal_3m,2021-10-01,0.1383789945042464,22
reversal_3m,2021-11-01,-0.019768427786320913,22
reversal_3m,2021-12-01,0.004518497779730494,22
reversal_3m,2022-01-01,0.32165085565453044,22
reversal_3m,2022-02-01,-0.24518784568405258,22
reversal_3m,2022-03-01,0.3717514717596319,22
reversal_3m,2022-04-01,-0.3122529644268775,22
reversal_3m,2022-05-01,-0.023722113343585097,22
reversal_3m,2022-06-01,-0.01863880334138829,22
reversal_3m,2022-07-01,-0.08754589448227834,22
reversal_3m,2022-08-01,-0.0011302631921959552,22
reversal_3m,2022-09-01,-0.320904006017433,22
reversal_3m,2022-10-01,0.20841571009006904,22
reversal_3m,2022-11-01,-0.24576275108729465,22
reversal_3m,2022-12-01,0.05423729679167882,22
reversal_3m,2023-01-01,0.2907961603613778,22
reversal_3m,2023-02-01,-0.3187342201992594,22
reversal_3m,2023-03-01,0.12256425227518966,22
reversal_3m,2023-04-01,-0.12496478417707604,22
reversal_3m,2023-05-01,-0.10338984700913775,22
reversal_3m,2023-06-01,-0.1599322416957277,22
reversal_3m,2023-07-01,0.13386049672451591,22
reversal_3m,2023-08-01,0.15206340979098185,22
reversal_3m,2023-09-01,-0.31064672235647156,22
reversal_3m,2023-10-01,-0.08246258448008152,22
reversal_3m,2023-11-01,-0.6517933047261238,22
reversal_3m,2023-12-01,-0.5288136437188685,22
reversal_3m,2024-01-01,0.02711864839583941,22
reversal_3m,2024-02-01,-0.18299916007908504,22
reversal_3m,2024-03-01,-0.016379554451523046,22
reversal_3m,2024-04-01,0.009599096555618296,22
reversal_3m,2024-05-01,-0.641061872499264,22
reversal_3m,2024-06-01,0.3281559012529272,22
reversal_3m,2024-07-01,0.32476702791812934,22
reversal_3m,2024-08-01,0.6557469902833881,22
reversal_3m,2024-09-01,-0.0774449336110205,22
reversal_3m,2024-10-01,-0.14515674117384214,22
reversal_3m,2024-11-01,-0.048145235038334414,22
reversal_3m,2024-12-01,0.005099179605164335,22
reversal_3m,2025-01-01,0.009036995559460989,22
reversal_3m,2025-02-01,0.32181489063703805,22
reversal_3m,2025-03-01,0.0875706354448981,22
reversal_3m,2025-04-01,-0.26670548572099023,22
reversal_3m,2025-05-01,0.21745270564953004,22
reversal_3m,2025-06-01,0.09663750293275418,22
reversal_3m,2025-07-01,0.07514125493013836,22
reversal_3m,2025-08-01,-0.1869528456363492,22
reversal_3m,2025-09-01,0.24901185770750994,22
reversal_3m,2025-10-01,-0.17118646799873624,22
reversal_3m,2025-11-01,-0.020338986296879556,22
reversal_3m,2025-12-01,0.07284020327498589,22
reversal_3m,2026-01-01,-0.3314511575381141,22
reversal_3m,2026-02-01,-0.07907371114528365,22
reversal_3m,2026-03-01,0.16029531195116048,22
reversal_3m,2026-04-01,-0.050268287799501765,22
incremental_ic_diff,2011-01-01,-0.24805194805194805,21
incremental_ic_diff,2011-02-01,0.09610389610389608,21
incremental_ic_diff,2011-03-01,0.1974025974025974,21
incremental_ic_diff,2011-04-01,0.30779220779220784,21
incremental_ic_diff,2011-05-01,-0.09350649350649351,21
incremental_ic_diff,2011-06-01,-0.2,21
incremental_ic_diff,2011-07-01,-0.25844155844155847,21
incremental_ic_diff,2011-08-01,0.02207792207792208,21
incremental_ic_diff,2011-09-01,0.10779220779220783,21
incremental_ic_diff,2011-10-01,-0.2987012987012987,21
incremental_ic_diff,2011-11-01,-0.18181818181818182,21
incremental_ic_diff,2011-12-01,0.2844155844155844,21
incremental_ic_diff,2012-01-01,0.050649350649350666,21
incremental_ic_diff,2012-02-01,-0.13116883116883118,21
incremental_ic_diff,2012-03-01,-0.08181818181818179,21
incremental_ic_diff,2012-04-01,-0.022077922077922085,21
incremental_ic_diff,2012-05-01,-0.4714285714285714,21
incremental_ic_diff,2012-06-01,-0.020779220779220772,21
incremental_ic_diff,2012-07-01,-0.0831168831168831,21
incremental_ic_diff,2012-08-01,0.04935064935064937,21
incremental_ic_diff,2012-09-01,0.08051948051948049,21
incremental_ic_diff,2012-10-01,-0.062337662337662345,21
incremental_ic_diff,2012-11-01,0.04545454545454546,21
incremental_ic_diff,2012-12-01,-0.04285714285714287,21
incremental_ic_diff,2013-01-01,-0.09610389610389608,21
incremental_ic_diff,2013-02-01,-0.027272727272727275,21
incremental_ic_diff,2013-03-01,-0.2116883116883117,21
incremental_ic_diff,2013-04-01,0.0025974025974025913,21
incremental_ic_diff,2013-05-01,0.00649350649350644,21
incremental_ic_diff,2013-06-01,-0.054545454545454536,21
incremental_ic_diff,2013-07-01,0.19480519480519476,21
incremental_ic_diff,2013-08-01,-0.01818181818181816,21
incremental_ic_diff,2013-09-01,-0.044155844155844115,21
incremental_ic_diff,2013-10-01,-0.025974025974026094,21
incremental_ic_diff,2013-11-01,-0.12987012987012986,21
incremental_ic_diff,2013-12-01,-0.33636363636363636,21
incremental_ic_diff,2014-01-01,0.057142857142857134,21
incremental_ic_diff,2014-02-01,-0.12467532467532466,21
incremental_ic_diff,2014-03-01,0.014285714285714235,21
incremental_ic_diff,2014-04-01,0.025974025974025955,21
incremental_ic_diff,2014-05-01,-0.03246753246753242,21
incremental_ic_diff,2014-06-01,0.023376623376623384,21
incremental_ic_diff,2014-07-01,-0.0025974025974025974,21
incremental_ic_diff,2014-08-01,-0.12467532467532466,21
incremental_ic_diff,2014-09-01,0.10129870129870122,21
incremental_ic_diff,2014-10-01,0.045454545454545456,21
incremental_ic_diff,2014-11-01,-0.04805194805194807,21
incremental_ic_diff,2014-12-01,-0.07142857142857142,21
incremental_ic_diff,2015-01-01,-0.011688311688311692,21
incremental_ic_diff,2015-02-01,0.0038961038961038974,21
incremental_ic_diff,2015-03-01,0.04285714285714287,21
incremental_ic_diff,2015-04-01,0.036363636363636376,21
incremental_ic_diff,2015-05-01,-0.023376623376623495,21
incremental_ic_diff,2015-06-01,-0.027272727272727268,21
incremental_ic_diff,2015-07-01,0.041558441558441545,21
incremental_ic_diff,2015-08-01,-0.06324110671936758,22
incremental_ic_diff,2015-09-01,0.14568040654997177,22
incremental_ic_diff,2015-10-01,0.12196499153020893,22
incremental_ic_diff,2015-11-01,-0.07792207792207795,22
incremental_ic_diff,2015-12-01,0.10841332580463017,22
incremental_ic_diff,2016-01-01,-0.03726708074534163,22
incremental_ic_diff,2016-02-01,-0.04065499717673626,22
incremental_ic_diff,2016-03-01,0.03500846979107851,22
incremental_ic_diff,2016-04-01,-0.050818746470920384,22
incremental_ic_diff,2016-05-01,-0.002258610954263135,22
incremental_ic_diff,2016-06-01,-0.007905138339921014,22
incremental_ic_diff,2016-07-01,0.023715415019762848,22
incremental_ic_diff,2016-08-01,0.04856013551665726,22
incremental_ic_diff,2016-09-01,0.033879164313946934,22
incremental_ic_diff,2016-10-01,-0.005646527385657851,22
incremental_ic_diff,2016-11-01,0.09260304912478817,22
incremental_ic_diff,2016-12-01,0.050818746470920384,22
incremental_ic_diff,2017-01-01,-0.014680971202710308,22
incremental_ic_diff,2017-02-01,-0.08808582721626201,22
incremental_ic_diff,2017-03-01,0.0033879164313946886,22
incremental_ic_diff,2017-04-01,0.04404291360813106,22
incremental_ic_diff,2017-05-01,-0.10502540937323546,22
incremental_ic_diff,2017-06-01,-0.07001693958215702,22
incremental_ic_diff,2017-07-01,-0.015810276679841903,22
incremental_ic_diff,2017-08-01,0.18407679277244496,22
incremental_ic_diff,2017-09-01,-0.03613777526821006,22
incremental_ic_diff,2017-10-01,-0.054206662902315086,22
incremental_ic_diff,2017-11-01,-0.016939582156973464,22
incremental_ic_diff,2017-12-01,-0.033879164313947,22
incremental_ic_diff,2018-01-01,0.13325804630152457,22
incremental_ic_diff,2018-02-01,0.004517221908526256,22
incremental_ic_diff,2018-03-01,-0.08130999435347275,22
incremental_ic_diff,2018-04-01,-0.0124223602484472,22
incremental_ic_diff,2018-05-01,-0.09147374364765676,22
incremental_ic_diff,2018-06-01,0.02032749858836813,22
incremental_ic_diff,2018-07-01,0.0790513833992095,22
incremental_ic_diff,2018-08-01,-0.14003387916431395,22
incremental_ic_diff,2018-09-01,-0.12761151891586675,22
incremental_ic_diff,2018-10-01,0.1773009599096556,22
incremental_ic_diff,2018-11-01,0.10502540937323548,22
incremental_ic_diff,2018-12-01,0.08695652173913046,22
incremental_ic_diff,2019-01-01,0.015810276679841917,22
incremental_ic_diff,2019-02-01,-0.05759457933370976,22
incremental_ic_diff,2019-03-01,0.0056465273856578235,22
incremental_ic_diff,2019-04-01,-0.15923207227555047,22
incremental_ic_diff,2019-05-01,0.019198193111236495,22
incremental_ic_diff,2019-06-01,-0.009034443817052512,22
incremental_ic_diff,2019-07-01,-0.04517221908526256,22
incremental_ic_diff,2019-08-01,0.0632411067193676,22
incremental_ic_diff,2019-09-01,0.041784302653867886,22
incremental_ic_diff,2019-10-01,0.10389610389610399,22
incremental_ic_diff,2019-11-01,0.018068887634105028,22
incremental_ic_diff,2019-12-01,0.11518915866741947,22
incremental_ic_diff,2020-01-01,-0.015810276679841917,22
incremental_ic_diff,2020-02-01,0.10954263128176178,22
incremental_ic_diff,2020-03-01,0.05533596837944664,22
incremental_ic_diff,2020-04-01,-0.03387916431394694,22
incremental_ic_diff,2020-05-01,0.02936194240542067,22
incremental_ic_diff,2020-06-01,-0.03500846979107852,22
incremental_ic_diff,2020-07-01,-0.03274985883681536,22
incremental_ic_diff,2020-08-01,0.0892151326933936,22
incremental_ic_diff,2020-09-01,0.10502540937323546,22
incremental_ic_diff,2020-10-01,-0.12874082439299844,22
incremental_ic_diff,2020-11-01,-0.03839638622247321,22
incremental_ic_diff,2020-12-01,-0.027103331451157564,22
incremental_ic_diff,2021-01-01,0.013551665725578775,22
incremental_ic_diff,2021-02-01,-0.055335968379446654,22
incremental_ic_diff,2021-03-01,-0.08469791078486733,22
incremental_ic_diff,2021-04-01,-0.11631846414455113,22
incremental_ic_diff,2021-05-01,-0.10954263128176167,22
incremental_ic_diff,2021-06-01,-0.03839638622247327,22
incremental_ic_diff,2021-07-01,-0.12761151891586672,22
incremental_ic_diff,2021-08-01,0.006775832862789433,22
incremental_ic_diff,2021-09-01,0.04404291360813101,22
incremental_ic_diff,2021-10-01,0.17052512704686618,22
incremental_ic_diff,2021-11-01,-0.22021456804065503,22
incremental_ic_diff,2021-12-01,-0.0316205533596838,22
incremental_ic_diff,2022-01-01,-0.07114624505928852,22
incremental_ic_diff,2022-02-01,-0.04404291360813101,22
incremental_ic_diff,2022-03-01,-0.03839638622247318,22
incremental_ic_diff,2022-04-01,-0.07227555053642012,22
incremental_ic_diff,2022-05-01,0.031620553359683834,22
incremental_ic_diff,2022-06-01,0.030491247882552235,22
incremental_ic_diff,2022-07-01,-0.006775832862789377,22
incremental_ic_diff,2022-08-01,-0.014680971202710336,22
incremental_ic_diff,2022-09-01,-0.1603613777526821,22
incremental_ic_diff,2022-10-01,0.13777526821005084,22
incremental_ic_diff,2022-11-01,-0.04065499717673626,22
incremental_ic_diff,2022-12-01,0.09486166007905142,22
incremental_ic_diff,2023-01-01,0.018068887634105024,22
incremental_ic_diff,2023-02-01,-0.01468097120271035,22
incremental_ic_diff,2023-03-01,-0.04517221908526256,22
incremental_ic_diff,2023-04-01,0.06324110671936758,22
incremental_ic_diff,2023-05-01,-0.0496894409937888,22
incremental_ic_diff,2023-06-01,0.03952569169960474,22
incremental_ic_diff,2023-07-01,-0.03500846979107858,22
incremental_ic_diff,2023-08-01,-0.002258610954263107,22
incremental_ic_diff,2023-09-01,0.023715415019762834,22
incremental_ic_diff,2023-10-01,-0.04856013551665725,22
incremental_ic_diff,2023-11-01,-0.04743083003952564,22
incremental_ic_diff,2023-12-01,-0.14680971202710336,22
incremental_ic_diff,2024-01-01,-0.04065499717673631,22
incremental_ic_diff,2024-02-01,0.009034443817052512,22
incremental_ic_diff,2024-03-01,-0.023715415019762834,22
incremental_ic_diff,2024-04-01,-0.021456804065499734,22
incremental_ic_diff,2024-05-01,0.016939582156973457,22
incremental_ic_diff,2024-06-01,0.009034443817052512,22
incremental_ic_diff,2024-07-01,-0.03387916431394694,22
incremental_ic_diff,2024-08-01,0.004517221908526214,22
incremental_ic_diff,2024-09-01,-0.007905138339920958,22
incremental_ic_diff,2024-10-01,-0.016939582156973457,22
incremental_ic_diff,2024-11-01,-0.00903444381705254,22
incremental_ic_diff,2024-12-01,-0.013551665725578768,22
incremental_ic_diff,2025-01-01,-0.0383963862224732,22
incremental_ic_diff,2025-02-01,0.009034443817052595,22
incremental_ic_diff,2025-03-01,0.04404291360813106,22
incremental_ic_diff,2025-04-01,-0.04291360813099945,22
incremental_ic_diff,2025-05-01,0.05307735742518355,22
incremental_ic_diff,2025-06-01,0.029361942405420616,22
incremental_ic_diff,2025-07-01,0.014680971202710308,22
incremental_ic_diff,2025-08-01,-0.015810276679841917,22
incremental_ic_diff,2025-09-01,0.023715415019762848,22
incremental_ic_diff,2025-10-01,-0.005646527385657796,22
incremental_ic_diff,2025-11-01,0.042913608130999426,22
incremental_ic_diff,2025-12-01,0.0248447204968944,22
incremental_ic_diff,2026-01-01,-0.08695652173913046,22
incremental_ic_diff,2026-02-01,-0.10615471485036698,22
incremental_ic_diff,2026-03-01,0.029361942405420643,22
incremental_ic_diff,2026-04-01,0.032749858836815415,22
incremental_ic_diff,2026-05-01,0.0,22
incremental_ic_diff,2026-06-01,0.12309429700734048,22
